id,power_mod_id,car_id,engine_id,hp_gain,torque_nm_gain,notes
408,5,82,82,4,6,"Cold air intake for 156hp car = +4 hp"
409,7,82,82,0,0,"Intercooler upgrade for 156hp car = +0 hp"
410,12,82,82,0,0,"LSD differential for 156hp car = +0 hp"
411,1,83,83,15,25,"Stage 1 ECU for 156hp car = +15 hp"
412,3,83,83,6,10,"Catback exhaust for 156hp car = +6 hp"
413,5,83,83,4,6,"Cold air intake for 156hp car = +4 hp"
414,7,83,83,0,0,"Intercooler upgrade for 156hp car = +0 hp"
415,12,83,83,0,0,"LSD differential for 156hp car = +0 hp"
416,1,84,84,20,35,"Stage 1 ECU for 184hp car = +20 hp"
417,3,84,84,8,12,"Catback exhaust for 184hp car = +8 hp"
418,5,84,84,5,8,"Cold air intake for 184hp car = +5 hp"
419,7,84,84,8,12,"Intercooler upgrade for 184hp car = +8 hp"
420,12,84,84,0,0,"LSD differential for 184hp car = +0 hp"
421,1,85,85,20,35,"Stage 1 ECU for 184hp car = +20 hp"
422,3,85,85,8,12,"Catback exhaust for 184hp car = +8 hp"
423,5,85,85,5,8,"Cold air intake for 184hp car = +5 hp"
424,7,85,85,8,12,"Intercooler upgrade for 184hp car = +8 hp"
425,12,85,85,0,0,"LSD differential for 184hp car = +0 hp"
426,1,86,86,20,35,"Stage 1 ECU for 184hp car = +20 hp"
427,3,86,86,8,12,"Catback exhaust for 184hp car = +8 hp"
428,5,86,86,5,8,"Cold air intake for 184hp car = +5 hp"
429,7,86,86,8,12,"Intercooler upgrade for 184hp car = +8 hp"
430,12,86,86,0,0,"LSD differential for 184hp car = +0 hp"
431,1,87,87,25,40,"Stage 1 ECU for 245hp car = +25 hp"
432,3,87,87,10,15,"Catback exhaust for 245hp car = +10 hp"
433,5,87,87,6,10,"Cold air intake for 245hp car = +6 hp"
434,7,87,87,10,15,"Intercooler upgrade for 245hp car = +10 hp"
435,12,87,87,0,0,"LSD differential for 245hp car = +0 hp"
436,1,88,88,25,40,"Stage 1 ECU for 245hp car = +25 hp"
437,3,88,88,10,15,"Catback exhaust for 245hp car = +10 hp"
438,5,88,88,6,10,"Cold air intake for 245hp car = +6 hp"
439,7,88,88,10,15,"Intercooler upgrade for 245hp car = +10 hp"
440,12,88,88,0,0,"LSD differential for 245hp car = +0 hp"
441,1,89,89,25,40,"Stage 1 ECU for 245hp car = +25 hp"
442,3,89,89,10,15,"Catback exhaust for 245hp car = +10 hp"
443,5,89,89,6,10,"Cold air intake for 245hp car = +6 hp"
444,7,89,89,10,15,"Intercooler upgrade for 245hp car = +10 hp"
445,12,89,89,0,0,"LSD differential for 245hp car = +0 hp"
446,1,90,90,30,50,"Stage 1 ECU for 286hp car = +30 hp"
447,3,90,90,12,18,"Catback exhaust for 286hp car = +12 hp"
448,5,90,90,7,12,"Cold air intake for 286hp car = +7 hp"
449,7,90,90,12,18,"Intercooler upgrade for 286hp car = +12 hp"
450,12,90,90,0,0,"LSD differential for 286hp car = +0 hp"
451,1,91,91,30,50,"Stage 1 ECU for 286hp car = +30 hp"
452,3,91,91,12,18,"Catback exhaust for 286hp car = +12 hp"
453,5,91,91,7,12,"Cold air intake for 286hp car = +7 hp"
454,7,91,91,12,18,"Intercooler upgrade for 286hp car = +12 hp"
455,12,91,91,0,0,"LSD differential for 286hp car = +0 hp"
456,1,92,92,30,50,"Stage 1 ECU for 286hp car = +30 hp"
457,3,92,92,12,18,"Catback exhaust for 286hp car = +12 hp"
458,5,92,92,7,12,"Cold air intake for 286hp car = +7 hp"
459,7,92,92,12,18,"Intercooler upgrade for 286hp car = +12 hp"
460,12,92,92,0,0,"LSD differential for 286hp car = +0 hp"
461,1,93,93,40,70,"Stage 1 ECU for 374hp car = +40 hp"
462,3,93,93,18,25,"Catback exhaust for 374hp car = +18 hp"
463,5,93,93,10,16,"Cold air intake for 374hp car = +10 hp"
464,7,93,93,18,30,"Intercooler upgrade for 374hp car = +18 hp"
465,12,93,93,0,0,"LSD differential for 374hp car = +0 hp"
466,1,94,94,35,60,"Stage 1 ECU for 340hp car = +35 hp"
467,3,94,94,15,22,"Catback exhaust for 340hp car = +15 hp"
468,5,94,94,8,14,"Cold air intake for 340hp car = +8 hp"
469,7,94,94,15,25,"Intercooler upgrade for 340hp car = +15 hp"
470,12,94,94,0,0,"LSD differential for 340hp car = +0 hp"
471,1,95,95,70,100,"Stage 1 ECU for 530hp car = +70 hp"
472,3,95,95,30,40,"Catback exhaust for 530hp car = +30 hp"
473,5,95,95,18,25,"Cold air intake for 530hp car = +18 hp"
474,7,95,95,30,45,"Intercooler upgrade for 530hp car = +30 hp"
475,12,95,95,0,0,"LSD differential for 530hp car = +0 hp"
476,1,96,96,70,100,"Stage 1 ECU for 530hp car = +70 hp"
477,3,96,96,30,40,"Catback exhaust for 530hp car = +30 hp"
478,5,96,96,18,25,"Cold air intake for 530hp car = +18 hp"
479,7,96,96,30,45,"Intercooler upgrade for 530hp car = +30 hp"
480,12,96,96,0,0,"LSD differential for 530hp car = +0 hp"
481,1,97,97,70,100,"Stage 1 ECU for 550hp car = +70 hp"
482,3,97,97,30,40,"Catback exhaust for 550hp car = +30 hp"
483,5,97,97,18,25,"Cold air intake for 550hp car = +18 hp"
484,7,97,97,30,45,"Intercooler upgrade for 550hp car = +30 hp"
485,12,97,97,0,0,"LSD differential for 550hp car = +0 hp"
486,1,98,98,70,100,"Stage 1 ECU for 550hp car = +70 hp"
487,3,98,98,30,40,"Catback exhaust for 550hp car = +30 hp"
488,5,98,98,18,25,"Cold air intake for 550hp car = +18 hp"
489,7,98,98,30,45,"Intercooler upgrade for 550hp car = +30 hp"
490,12,98,98,0,0,"LSD differential for 550hp car = +0 hp"
491,1,99,99,15,25,"Stage 1 ECU for 156hp car = +15 hp"
492,3,99,99,6,10,"Catback exhaust for 156hp car = +6 hp"
493,5,99,99,4,6,"Cold air intake for 156hp car = +4 hp"
494,7,99,99,0,0,"Intercooler upgrade for 156hp car = +0 hp"
495,12,99,99,0,0,"LSD differential for 156hp car = +0 hp"
496,1,100,100,15,25,"Stage 1 ECU for 156hp car = +15 hp"
497,3,100,100,6,10,"Catback exhaust for 156hp car = +6 hp"
498,5,100,100,4,6,"Cold air intake for 156hp car = +4 hp"
499,7,100,100,0,0,"Intercooler upgrade for 156hp car = +0 hp"
500,12,100,100,0,0,"LSD differential for 156hp car = +0 hp"
501,1,101,101,15,25,"Stage 1 ECU for 156hp car = +15 hp"
502,3,101,101,6,10,"Catback exhaust for 156hp car = +6 hp"
503,5,101,101,4,6,"Cold air intake for 156hp car = +4 hp"
504,7,101,101,0,0,"Intercooler upgrade for 156hp car = +0 hp"
505,12,101,101,0,0,"LSD differential for 156hp car = +0 hp"
506,1,102,102,15,25,"Stage 1 ECU for 156hp car = +15 hp"
507,3,102,102,6,10,"Catback exhaust for 156hp car = +6 hp"
508,5,102,102,4,6,"Cold air intake for 156hp car = +4 hp"
509,7,102,102,0,0,"Intercooler upgrade for 156hp car = +0 hp"
510,12,102,102,0,0,"LSD differential for 156hp car = +0 hp"
511,1,103,103,20,35,"Stage 1 ECU for 184hp car = +20 hp"
512,3,103,103,8,12,"Catback exhaust for 184hp car = +8 hp"
513,5,103,103,5,8,"Cold air intake for 184hp car = +5 hp"
514,7,103,103,8,12,"Intercooler upgrade for 184hp car = +8 hp"
515,12,103,103,0,0,"LSD differential for 184hp car = +0 hp"
516,1,104,104,20,35,"Stage 1 ECU for 184hp car = +20 hp"
517,3,104,104,8,12,"Catback exhaust for 184hp car = +8 hp"
518,5,104,104,5,8,"Cold air intake for 184hp car = +5 hp"
519,7,104,104,8,12,"Intercooler upgrade for 184hp car = +8 hp"
520,12,104,104,0,0,"LSD differential for 184hp car = +0 hp"
521,1,105,105,20,35,"Stage 1 ECU for 184hp car = +20 hp"
522,3,105,105,8,12,"Catback exhaust for 184hp car = +8 hp"
523,5,105,105,5,8,"Cold air intake for 184hp car = +5 hp"
524,7,105,105,8,12,"Intercooler upgrade for 184hp car = +8 hp"
525,12,105,105,0,0,"LSD differential for 184hp car = +0 hp"
526,1,106,106,20,35,"Stage 1 ECU for 184hp car = +20 hp"
527,3,106,106,8,12,"Catback exhaust for 184hp car = +8 hp"
528,5,106,106,5,8,"Cold air intake for 184hp car = +5 hp"
529,7,106,106,8,12,"Intercooler upgrade for 184hp car = +8 hp"
530,12,106,106,0,0,"LSD differential for 184hp car = +0 hp"
531,1,107,107,20,35,"Stage 1 ECU for 184hp car = +20 hp"
532,3,107,107,8,12,"Catback exhaust for 184hp car = +8 hp"
533,5,107,107,5,8,"Cold air intake for 184hp car = +5 hp"
534,7,107,107,8,12,"Intercooler upgrade for 184hp car = +8 hp"
535,12,107,107,0,0,"LSD differential for 184hp car = +0 hp"
536,1,108,108,20,35,"Stage 1 ECU for 184hp car = +20 hp"
537,3,108,108,8,12,"Catback exhaust for 184hp car = +8 hp"
538,5,108,108,5,8,"Cold air intake for 184hp car = +5 hp"
539,7,108,108,8,12,"Intercooler upgrade for 184hp car = +8 hp"
540,12,108,108,0,0,"LSD differential for 184hp car = +0 hp"
541,1,109,109,20,35,"Stage 1 ECU for 184hp car = +20 hp"
542,3,109,109,8,12,"Catback exhaust for 184hp car = +8 hp"
543,5,109,109,5,8,"Cold air intake for 184hp car = +5 hp"
544,7,109,109,8,12,"Intercooler upgrade for 184hp car = +8 hp"
545,12,109,109,0,0,"LSD differential for 184hp car = +0 hp"
546,1,110,110,20,35,"Stage 1 ECU for 184hp car = +20 hp"
547,3,110,110,8,12,"Catback exhaust for 184hp car = +8 hp"
548,5,110,110,5,8,"Cold air intake for 184hp car = +5 hp"
549,7,110,110,8,12,"Intercooler upgrade for 184hp car = +8 hp"
550,12,110,110,0,0,"LSD differential for 184hp car = +0 hp"
551,1,111,111,20,35,"Stage 1 ECU for 204hp car = +20 hp"
552,3,111,111,8,12,"Catback exhaust for 204hp car = +8 hp"
553,5,111,111,5,8,"Cold air intake for 204hp car = +5 hp"
554,7,111,111,8,12,"Intercooler upgrade for 204hp car = +8 hp"
555,12,111,111,0,0,"LSD differential for 204hp car = +0 hp"
556,1,112,112,20,35,"Stage 1 ECU for 204hp car = +20 hp"
557,3,112,112,8,12,"Catback exhaust for 204hp car = +8 hp"
558,5,112,112,5,8,"Cold air intake for 204hp car = +5 hp"
559,7,112,112,8,12,"Intercooler upgrade for 204hp car = +8 hp"
560,12,112,112,0,0,"LSD differential for 204hp car = +0 hp"
561,1,113,113,20,35,"Stage 1 ECU for 204hp car = +20 hp"
562,3,113,113,8,12,"Catback exhaust for 204hp car = +8 hp"
563,5,113,113,5,8,"Cold air intake for 204hp car = +5 hp"
564,7,113,113,8,12,"Intercooler upgrade for 204hp car = +8 hp"
565,12,113,113,0,0,"LSD differential for 204hp car = +0 hp"
566,1,114,114,20,35,"Stage 1 ECU for 204hp car = +20 hp"
567,3,114,114,8,12,"Catback exhaust for 204hp car = +8 hp"
568,5,114,114,5,8,"Cold air intake for 204hp car = +5 hp"
569,7,114,114,8,12,"Intercooler upgrade for 204hp car = +8 hp"
570,12,114,114,0,0,"LSD differential for 204hp car = +0 hp"
571,1,115,115,25,40,"Stage 1 ECU for 245hp car = +25 hp"
572,3,115,115,10,15,"Catback exhaust for 245hp car = +10 hp"
573,5,115,115,6,10,"Cold air intake for 245hp car = +6 hp"
574,7,115,115,10,15,"Intercooler upgrade for 245hp car = +10 hp"
575,12,115,115,0,0,"LSD differential for 245hp car = +0 hp"
576,1,116,116,25,40,"Stage 1 ECU for 245hp car = +25 hp"
577,3,116,116,10,15,"Catback exhaust for 245hp car = +10 hp"
578,5,116,116,6,10,"Cold air intake for 245hp car = +6 hp"
579,7,116,116,10,15,"Intercooler upgrade for 245hp car = +10 hp"
580,12,116,116,0,0,"LSD differential for 245hp car = +0 hp"
581,1,117,117,25,40,"Stage 1 ECU for 245hp car = +25 hp"
582,3,117,117,10,15,"Catback exhaust for 245hp car = +10 hp"
583,5,117,117,6,10,"Cold air intake for 245hp car = +6 hp"
584,7,117,117,10,15,"Intercooler upgrade for 245hp car = +10 hp"
585,12,117,117,0,0,"LSD differential for 245hp car = +0 hp"
586,1,118,118,25,40,"Stage 1 ECU for 245hp car = +25 hp"
587,3,118,118,10,15,"Catback exhaust for 245hp car = +10 hp"
588,5,118,118,6,10,"Cold air intake for 245hp car = +6 hp"
589,7,118,118,10,15,"Intercooler upgrade for 245hp car = +10 hp"
590,12,118,118,0,0,"LSD differential for 245hp car = +0 hp"
591,1,119,119,25,40,"Stage 1 ECU for 245hp car = +25 hp"
592,3,119,119,10,15,"Catback exhaust for 245hp car = +10 hp"
593,5,119,119,6,10,"Cold air intake for 245hp car = +6 hp"
594,7,119,119,10,15,"Intercooler upgrade for 245hp car = +10 hp"
595,12,119,119,0,0,"LSD differential for 245hp car = +0 hp"
596,1,120,120,25,40,"Stage 1 ECU for 245hp car = +25 hp"
597,3,120,120,10,15,"Catback exhaust for 245hp car = +10 hp"
598,5,120,120,6,10,"Cold air intake for 245hp car = +6 hp"
599,7,120,120,10,15,"Intercooler upgrade for 245hp car = +10 hp"
600,12,120,120,0,0,"LSD differential for 245hp car = +0 hp"
601,1,121,121,25,40,"Stage 1 ECU for 245hp car = +25 hp"
602,3,121,121,10,15,"Catback exhaust for 245hp car = +10 hp"
603,5,121,121,6,10,"Cold air intake for 245hp car = +6 hp"
604,7,121,121,10,15,"Intercooler upgrade for 245hp car = +10 hp"
605,12,121,121,0,0,"LSD differential for 245hp car = +0 hp"
606,1,122,122,25,40,"Stage 1 ECU for 245hp car = +25 hp"
607,3,122,122,10,15,"Catback exhaust for 245hp car = +10 hp"
608,5,122,122,6,10,"Cold air intake for 245hp car = +6 hp"
609,7,122,122,10,15,"Intercooler upgrade for 245hp car = +10 hp"
610,12,122,122,0,0,"LSD differential for 245hp car = +0 hp"
611,1,123,123,30,50,"Stage 1 ECU for 292hp car = +30 hp"
612,3,123,123,12,18,"Catback exhaust for 292hp car = +12 hp"
613,5,123,123,7,12,"Cold air intake for 292hp car = +7 hp"
614,7,123,123,12,18,"Intercooler upgrade for 292hp car = +12 hp"
615,12,123,123,0,0,"LSD differential for 292hp car = +0 hp"
616,1,124,124,30,50,"Stage 1 ECU for 292hp car = +30 hp"
617,3,124,124,12,18,"Catback exhaust for 292hp car = +12 hp"
618,5,124,124,7,12,"Cold air intake for 292hp car = +7 hp"
619,7,124,124,12,18,"Intercooler upgrade for 292hp car = +12 hp"
620,12,124,124,0,0,"LSD differential for 292hp car = +0 hp"
621,1,125,125,30,50,"Stage 1 ECU for 292hp car = +30 hp"
622,3,125,125,12,18,"Catback exhaust for 292hp car = +12 hp"
623,5,125,125,7,12,"Cold air intake for 292hp car = +7 hp"
624,7,125,125,12,18,"Intercooler upgrade for 292hp car = +12 hp"
625,12,125,125,0,0,"LSD differential for 292hp car = +0 hp"
626,1,126,126,30,50,"Stage 1 ECU for 292hp car = +30 hp"
627,3,126,126,12,18,"Catback exhaust for 292hp car = +12 hp"
628,5,126,126,7,12,"Cold air intake for 292hp car = +7 hp"
629,7,126,126,12,18,"Intercooler upgrade for 292hp car = +12 hp"
630,12,126,126,0,0,"LSD differential for 292hp car = +0 hp"
631,1,127,127,30,50,"Stage 1 ECU for 292hp car = +30 hp"
632,3,127,127,12,18,"Catback exhaust for 292hp car = +12 hp"
633,5,127,127,7,12,"Cold air intake for 292hp car = +7 hp"
634,7,127,127,12,18,"Intercooler upgrade for 292hp car = +12 hp"
635,12,127,127,0,0,"LSD differential for 292hp car = +0 hp"
636,1,128,128,30,50,"Stage 1 ECU for 292hp car = +30 hp"
637,3,128,128,12,18,"Catback exhaust for 292hp car = +12 hp"
638,5,128,128,7,12,"Cold air intake for 292hp car = +7 hp"
639,7,128,128,12,18,"Intercooler upgrade for 292hp car = +12 hp"
640,12,128,128,0,0,"LSD differential for 292hp car = +0 hp"
641,1,129,129,30,50,"Stage 1 ECU for 292hp car = +30 hp"
642,3,129,129,12,18,"Catback exhaust for 292hp car = +12 hp"
643,5,129,129,7,12,"Cold air intake for 292hp car = +7 hp"
644,7,129,129,12,18,"Intercooler upgrade for 292hp car = +12 hp"
645,12,129,129,0,0,"LSD differential for 292hp car = +0 hp"
646,1,130,130,30,50,"Stage 1 ECU for 292hp car = +30 hp"
647,3,130,130,12,18,"Catback exhaust for 292hp car = +12 hp"
648,5,130,130,7,12,"Cold air intake for 292hp car = +7 hp"
649,7,130,130,12,18,"Intercooler upgrade for 292hp car = +12 hp"
650,12,130,130,0,0,"LSD differential for 292hp car = +0 hp"
651,1,131,131,15,25,"Stage 1 ECU for 150hp car = +15 hp"
652,3,131,131,6,10,"Catback exhaust for 150hp car = +6 hp"
653,5,131,131,4,6,"Cold air intake for 150hp car = +4 hp"
654,7,131,131,0,0,"Intercooler upgrade for 150hp car = +0 hp"
655,12,131,131,0,0,"LSD differential for 150hp car = +0 hp"
656,1,132,132,15,25,"Stage 1 ECU for 150hp car = +15 hp"
657,3,132,132,6,10,"Catback exhaust for 150hp car = +6 hp"
658,5,132,132,4,6,"Cold air intake for 150hp car = +4 hp"
659,7,132,132,0,0,"Intercooler upgrade for 150hp car = +0 hp"
660,12,132,132,0,0,"LSD differential for 150hp car = +0 hp"
661,1,133,133,15,25,"Stage 1 ECU for 150hp car = +15 hp"
662,3,133,133,6,10,"Catback exhaust for 150hp car = +6 hp"
663,5,133,133,4,6,"Cold air intake for 150hp car = +4 hp"
664,7,133,133,0,0,"Intercooler upgrade for 150hp car = +0 hp"
665,12,133,133,0,0,"LSD differential for 150hp car = +0 hp"
666,1,134,134,15,25,"Stage 1 ECU for 150hp car = +15 hp"
667,3,134,134,6,10,"Catback exhaust for 150hp car = +6 hp"
668,5,134,134,4,6,"Cold air intake for 150hp car = +4 hp"
669,7,134,134,0,0,"Intercooler upgrade for 150hp car = +0 hp"
670,12,134,134,0,0,"LSD differential for 150hp car = +0 hp"
671,1,135,135,20,35,"Stage 1 ECU for 190hp car = +20 hp"
672,3,135,135,8,12,"Catback exhaust for 190hp car = +8 hp"
673,5,135,135,5,8,"Cold air intake for 190hp car = +5 hp"
674,7,135,135,8,12,"Intercooler upgrade for 190hp car = +8 hp"
675,12,135,135,0,0,"LSD differential for 190hp car = +0 hp"
676,1,136,136,20,35,"Stage 1 ECU for 190hp car = +20 hp"
677,3,136,136,8,12,"Catback exhaust for 190hp car = +8 hp"
678,5,136,136,5,8,"Cold air intake for 190hp car = +5 hp"
679,7,136,136,8,12,"Intercooler upgrade for 190hp car = +8 hp"
680,12,136,136,0,0,"LSD differential for 190hp car = +0 hp"
681,1,137,137,20,35,"Stage 1 ECU for 190hp car = +20 hp"
682,3,137,137,8,12,"Catback exhaust for 190hp car = +8 hp"
683,5,137,137,5,8,"Cold air intake for 190hp car = +5 hp"
684,7,137,137,8,12,"Intercooler upgrade for 190hp car = +8 hp"
685,12,137,137,0,0,"LSD differential for 190hp car = +0 hp"
686,1,138,138,20,35,"Stage 1 ECU for 190hp car = +20 hp"
687,3,138,138,8,12,"Catback exhaust for 190hp car = +8 hp"
688,5,138,138,5,8,"Cold air intake for 190hp car = +5 hp"
689,7,138,138,8,12,"Intercooler upgrade for 190hp car = +8 hp"
690,12,138,138,0,0,"LSD differential for 190hp car = +0 hp"
691,1,139,139,20,35,"Stage 1 ECU for 190hp car = +20 hp"
692,3,139,139,8,12,"Catback exhaust for 190hp car = +8 hp"
693,5,139,139,5,8,"Cold air intake for 190hp car = +5 hp"
694,7,139,139,8,12,"Intercooler upgrade for 190hp car = +8 hp"
695,12,139,139,0,0,"LSD differential for 190hp car = +0 hp"
696,1,140,140,20,35,"Stage 1 ECU for 190hp car = +20 hp"
697,3,140,140,8,12,"Catback exhaust for 190hp car = +8 hp"
698,5,140,140,5,8,"Cold air intake for 190hp car = +5 hp"
699,7,140,140,8,12,"Intercooler upgrade for 190hp car = +8 hp"
700,12,140,140,0,0,"LSD differential for 190hp car = +0 hp"
701,1,141,141,20,35,"Stage 1 ECU for 190hp car = +20 hp"
702,3,141,141,8,12,"Catback exhaust for 190hp car = +8 hp"
703,5,141,141,5,8,"Cold air intake for 190hp car = +5 hp"
704,7,141,141,8,12,"Intercooler upgrade for 190hp car = +8 hp"
705,12,141,141,0,0,"LSD differential for 190hp car = +0 hp"
706,1,142,142,20,35,"Stage 1 ECU for 190hp car = +20 hp"
707,3,142,142,8,12,"Catback exhaust for 190hp car = +8 hp"
708,5,142,142,5,8,"Cold air intake for 190hp car = +5 hp"
709,7,142,142,8,12,"Intercooler upgrade for 190hp car = +8 hp"
710,12,142,142,0,0,"LSD differential for 190hp car = +0 hp"
711,1,143,143,30,50,"Stage 1 ECU for 286hp car = +30 hp"
712,3,143,143,12,18,"Catback exhaust for 286hp car = +12 hp"
713,5,143,143,7,12,"Cold air intake for 286hp car = +7 hp"
714,7,143,143,12,18,"Intercooler upgrade for 286hp car = +12 hp"
715,12,143,143,0,0,"LSD differential for 286hp car = +0 hp"
716,1,144,144,30,50,"Stage 1 ECU for 286hp car = +30 hp"
717,3,144,144,12,18,"Catback exhaust for 286hp car = +12 hp"
718,5,144,144,7,12,"Cold air intake for 286hp car = +7 hp"
719,7,144,144,12,18,"Intercooler upgrade for 286hp car = +12 hp"
720,12,144,144,0,0,"LSD differential for 286hp car = +0 hp"
721,1,145,145,30,50,"Stage 1 ECU for 286hp car = +30 hp"
722,3,145,145,12,18,"Catback exhaust for 286hp car = +12 hp"
723,5,145,145,7,12,"Cold air intake for 286hp car = +7 hp"
724,7,145,145,12,18,"Intercooler upgrade for 286hp car = +12 hp"
725,12,145,145,0,0,"LSD differential for 286hp car = +0 hp"
726,1,146,146,30,50,"Stage 1 ECU for 286hp car = +30 hp"
727,3,146,146,12,18,"Catback exhaust for 286hp car = +12 hp"
728,5,146,146,7,12,"Cold air intake for 286hp car = +7 hp"
729,7,146,146,12,18,"Intercooler upgrade for 286hp car = +12 hp"
730,12,146,146,0,0,"LSD differential for 286hp car = +0 hp"
731,1,147,147,40,70,"Stage 1 ECU for 374hp car = +40 hp"
732,3,147,147,18,25,"Catback exhaust for 374hp car = +18 hp"
733,5,147,147,10,16,"Cold air intake for 374hp car = +10 hp"
734,7,147,147,18,30,"Intercooler upgrade for 374hp car = +18 hp"
735,12,147,147,0,0,"LSD differential for 374hp car = +0 hp"
736,1,148,148,40,70,"Stage 1 ECU for 374hp car = +40 hp"
737,3,148,148,18,25,"Catback exhaust for 374hp car = +18 hp"
738,5,148,148,10,16,"Cold air intake for 374hp car = +10 hp"
739,7,148,148,18,30,"Intercooler upgrade for 374hp car = +18 hp"
740,12,148,148,0,0,"LSD differential for 374hp car = +0 hp"
741,1,149,149,35,60,"Stage 1 ECU for 340hp car = +35 hp"
742,3,149,149,15,22,"Catback exhaust for 340hp car = +15 hp"
743,5,149,149,8,14,"Cold air intake for 340hp car = +8 hp"
744,7,149,149,15,25,"Intercooler upgrade for 340hp car = +15 hp"
745,12,149,149,0,0,"LSD differential for 340hp car = +0 hp"
746,1,150,150,50,80,"Stage 1 ECU for 480hp car = +50 hp"
747,3,150,150,20,30,"Catback exhaust for 480hp car = +20 hp"
748,5,150,150,12,18,"Cold air intake for 480hp car = +12 hp"
749,7,150,150,20,35,"Intercooler upgrade for 480hp car = +20 hp"
750,12,150,150,0,0,"LSD differential for 480hp car = +0 hp"
751,1,151,151,60,90,"Stage 1 ECU for 510hp car = +60 hp"
752,3,151,151,25,35,"Catback exhaust for 510hp car = +25 hp"
753,5,151,151,15,22,"Cold air intake for 510hp car = +15 hp"
754,7,151,151,25,40,"Intercooler upgrade for 510hp car = +25 hp"
755,12,151,151,0,0,"LSD differential for 510hp car = +0 hp"
756,1,152,152,60,90,"Stage 1 ECU for 510hp car = +60 hp"
757,3,152,152,25,35,"Catback exhaust for 510hp car = +25 hp"
758,5,152,152,15,22,"Cold air intake for 510hp car = +15 hp"
759,7,152,152,25,40,"Intercooler upgrade for 510hp car = +25 hp"
760,12,152,152,0,0,"LSD differential for 510hp car = +0 hp"
761,1,153,153,70,100,"Stage 1 ECU for 550hp car = +70 hp"
762,3,153,153,30,40,"Catback exhaust for 550hp car = +30 hp"
763,5,153,153,18,25,"Cold air intake for 550hp car = +18 hp"
764,7,153,153,30,45,"Intercooler upgrade for 550hp car = +30 hp"
765,12,153,153,0,0,"LSD differential for 550hp car = +0 hp"
766,1,154,154,15,25,"Stage 1 ECU for 156hp car = +15 hp"
767,3,154,154,6,10,"Catback exhaust for 156hp car = +6 hp"
768,5,154,154,4,6,"Cold air intake for 156hp car = +4 hp"
769,7,154,154,0,0,"Intercooler upgrade for 156hp car = +0 hp"
770,12,154,154,0,0,"LSD differential for 156hp car = +0 hp"
