id,car_id,engine_id,power_hp,torque_nm,Accel_0-100,top_speed
2673,2673,2673,272,320,"6,5 ",250
2674,2674,2674,272,320,"6,7 ",250
2675,2675,2675,306,400,"5,8 ",250
2676,2676,2676,306,400,"5,7 ",250
2677,2677,2677,306,400,"5,8 ",250
2678,2678,2678,306,400,"5,7 ",250
2679,2679,2679,306,400,"5,8 ",250
2680,2680,2680,306,400,"5,7 ",250
2681,2681,2681,184,380,"8,3 ",228
2682,2682,2682,184,380,"8,4 ",226
2683,2683,2683,184,380,"8,3 ",228
2684,2684,2684,184,380,"8,4 ",226
2685,2685,2685,184,380,"8,3 ",228
2686,2686,2686,184,380,"8,4 ",226
2687,2687,2687,204,430,"7,5 ",238
2688,2688,2688,204,430,"7,6 ",236
2689,2689,2689,204,430,"7,5 ",238
2690,2690,2690,204,430,"7,6 ",236
2691,2691,2691,204,430,"7,5 ",238
2692,2692,2692,204,430,"7,6 ",236
2693,2693,2693,245,520,"6,4 ",250
2694,2694,2694,245,520,"6,5 ",250
2695,2695,2695,245,520,"6,4 ",250
2696,2696,2696,245,520,"6,5 ",250
2697,2697,2697,245,520,"6,4 ",250
2698,2698,2698,245,520,"6,5 ",250
2699,2699,2699,420,400,"5,3 ",250
2700,2700,2700,420,400,"5,1 ",250
2701,2701,2701,129,180,"10,0 ",208
2702,2702,2702,129,180,"11,0 ",206
2703,2703,2703,143,190,"9,1 ",210
2704,2704,2704,143,190,"9,9 ",210
2705,2705,2705,150,200,"9,0 ",220
2706,2706,2706,150,200,"9,7 ",215
2707,2707,2707,170,210,"8,2 ",228
2708,2708,2708,170,210,"8,9 ",226
2709,2709,2709,173,200,"8,1 ",225
2710,2710,2710,218,250,"7,0 ",245
2711,2711,2711,218,270,"6,7 ",250
2712,2712,2712,218,250,"7,7 ",242
2713,2713,2713,218,270,"7,1 ",248
2714,2714,2714,218,250,"7,5 ",242
2715,2715,2715,218,270,"7,3 ",244
2716,2716,2716,218,250,"8,1 ",236
2717,2717,2717,218,270,"7,7 ",242
2718,2718,2718,258,300,"6,3 ",250
2719,2719,2719,258,300,"6,6 ",250
2720,2720,2720,258,300,"6,4 ",250
2721,2721,2721,258,300,"6,9 ",250
2722,2722,2722,272,320,"6,1 ",250
2723,2723,2723,272,320,"6,3 ",250
2724,2724,2724,272,320,"6,2 ",250
2725,2725,2725,272,320,"6,4 ",250
2726,2726,2726,306,400,"5,6 ",250
2727,2727,2727,306,400,"5,6 ",250
2728,2728,2728,306,400,"5,8 ",250
2729,2729,2729,306,400,"5,8 ",250
2730,2730,2730,306,400,"5,5 ",250
2731,2731,2731,306,400,"5,6 ",250
2732,2732,2732,122,280,"10,6 ",206
2733,2733,2733,143,300,"9,3 ",210
2734,2734,2734,163,340,"8,3 ",225
2735,2735,2735,163,340,"8,6 ",220
2736,2736,2736,163,340,"8,3 ",225
2737,2737,2737,163,340,"8,6 ",220
2738,2738,2738,177,350,"7,9 ",230
2739,2739,2739,177,350,"8,0 ",228
2740,2740,2740,197,400,"7,4 ",235
2741,2741,2741,197,400,"7,4 ",235
2742,2742,2742,197,400,"7,6 ",233
2743,2743,2743,231,500,"6,7 ",250
2744,2744,2744,231,500,"6,7 ",250
2745,2745,2745,231,500,"6,8 ",248
2746,2746,2746,231,500,"6,8 ",248
2747,2747,2747,231,500,"6,6 ",242
2748,2748,2748,231,500,"6,6 ",242
2749,2749,2749,231,500,"6,7 ",240
2750,2750,2750,231,500,"6,7 ",240
2751,2751,2751,286,580,"6,2 ",250
2752,2752,2752,286,580,"6,2 ",250
2753,2753,2753,420,400,"4,9 ",250
2754,2754,2754,420,400,"4,7 ",250
2755,2755,2755,129,180,"10,4 ",206
2756,2756,2756,129,180,"11,4 ",204
2757,2757,2757,143,190,"9,5 ",210
2758,2758,2758,143,190,"10,4 ",210
2759,2759,2759,150,200,"9,4 ",218
2760,2760,2760,150,200,"10,2 ",213
2761,2761,2761,170,210,"8,4 ",226
2762,2762,2762,170,210,"9,2 ",224
2763,2763,2763,218,250,"7,2 ",243
2764,2764,2764,218,270,"6,9 ",248
2765,2765,2765,218,250,"7,9 ",240
2766,2766,2766,218,270,"7,3 ",246
2767,2767,2767,218,250,"7,7 ",240
2768,2768,2768,218,270,"7,7 ",242
2769,2769,2769,218,250,"8,3 ",234
2770,2770,2770,218,270,"8,1 ",240
2771,2771,2771,258,300,"6,4 ",250
2772,2772,2772,258,300,"6,8 ",250
2773,2773,2773,258,300,"6,6 ",250
2774,2774,2774,258,300,"7,1 ",250
2775,2775,2775,272,320,"6,2 ",250
2776,2776,2776,272,320,"6,4 ",250
2777,2777,2777,272,320,"6,4 ",250
2778,2778,2778,272,320,"6,6 ",250
2779,2779,2779,306,400,"5,7 ",250
2780,2780,2780,306,400,"5,7 ",250
2781,2781,2781,306,400,"5,9 ",250
2782,2782,2782,306,400,"5,9 ",250
2783,2783,2783,306,400,"5,6 ",250
2784,2784,2784,306,400,"5,7 ",250
2785,2785,2785,122,280,"10,9 ",204
2786,2786,2786,143,300,"9,6 ",210
2787,2787,2787,163,340,"8,6 ",223
2788,2788,2788,163,340,"8,8 ",218
2789,2789,2789,177,350,"8,1 ",228
2790,2790,2790,177,350,"8,3 ",226
2791,2791,2791,197,400,"7,6 ",233
2792,2792,2792,197,400,"7,6 ",233
2793,2793,2793,197,400,"7,7 ",231
2794,2794,2794,231,500,"6,8 ",248
2795,2795,2795,231,500,"6,8 ",248
2796,2796,2796,231,500,"6,9 ",246
2797,2797,2797,231,500,"6,9 ",246
2798,2798,2798,231,500,"6,7 ",238
2799,2799,2799,231,500,"6,7 ",238
2800,2800,2800,231,500,"6,8 ",236
2801,2801,2801,231,500,"6,8 ",236
2802,2802,2802,286,580,"6,3 ",250
2803,2803,2803,286,580,"6,3 ",250
2804,2804,2804,170,210,"8,1 ",230
2805,2805,2805,170,210,"8,1 ",230
2806,2806,2806,170,210,"8,1 ",230
2807,2807,2807,170,210,"8,8 ",228
2808,2808,2808,170,210,"8,8 ",228
2809,2809,2809,170,210,"8,8 ",228
2810,2810,2810,170,210,"8,1 ",230
2811,2811,2811,170,210,"8,8 ",228
2812,2812,2812,218,250,"6,9 ",247
2813,2813,2813,218,270,"6,6 ",250
2814,2814,2814,218,270,"6,6 ",250
2815,2815,2815,218,250,"7,6 ",245
2816,2816,2816,218,270,"7,0 ",250
2817,2817,2817,218,270,"7,0 ",250
2818,2818,2818,218,270,"7,2 ",246
2819,2819,2819,218,270,"7,2 ",246
2820,2820,2820,218,270,"7,6 ",244
2821,2821,2821,218,270,"7,6 ",244
2822,2822,2822,218,270,"6,6 ",250
2823,2823,2823,218,270,"7,0 ",250
2824,2824,2824,218,270,"7,2 ",246
2825,2825,2825,218,270,"7,6 ",244
2826,2826,2826,218,250,"7,4 ",244
2827,2827,2827,218,270,"7,2 ",246
2828,2828,2828,218,250,"8,0 ",238
2829,2829,2829,218,270,"7,6 ",244
2830,2830,2830,272,315,"6,1 ",250
2831,2831,2831,272,320,"6,0 ",250
2832,2832,2832,272,320,"6,0 ",250
2833,2833,2833,272,315,"6,4 ",250
2834,2834,2834,272,320,"6,2 ",250
2835,2835,2835,272,320,"6,2 ",250
2836,2836,2836,272,320,"6,1 ",250
2837,2837,2837,272,320,"6,1 ",250
2838,2838,2838,272,320,"6,0 ",250
2839,2839,2839,272,320,"6,3 ",250
2840,2840,2840,272,320,"6,3 ",250
2841,2841,2841,272,320,"6,2 ",250
2842,2842,2842,272,320,"6,1 ",250
2843,2843,2843,272,320,"6,3 ",250
2844,2844,2844,272,315,"6,2 ",250
2845,2845,2845,272,320,"6,1 ",250
2846,2846,2846,272,315,"6,7 ",250
2847,2847,2847,272,320,"6,3 ",250
2848,2848,2848,306,400,"5,5 ",250
2849,2849,2849,306,400,"5,5 ",250
2850,2850,2850,306,400,"5,7 ",250
2851,2851,2851,306,400,"5,7 ",250
2852,2852,2852,306,400,"5,4 ",250
2853,2853,2853,306,400,"5,4 ",250
2854,2854,2854,306,400,"5,5 ",250
2855,2855,2855,306,400,"5,5 ",250
2856,2856,2856,306,400,"5,4 ",250
2857,2857,2857,306,400,"5,4 ",250
2858,2858,2858,306,400,"5,5 ",250
2859,2859,2859,306,400,"5,4 ",250
2860,2860,2860,306,400,"5,5 ",250
2861,2861,2861,177,350,"7,8 ",232
2862,2862,2862,177,350,"7,9 ",232
2863,2863,2863,177,350,"7,9 ",232
2864,2864,2864,177,350,"7,9 ",230
2865,2865,2865,177,350,"8,0 ",230
2866,2866,2866,177,350,"8,0 ",230
2867,2867,2867,177,350,"8,1 ",226
2868,2868,2868,177,350,"8,2 ",224
2869,2869,2869,177,350,"7,9 ",232
2870,2870,2870,177,350,"8,0 ",230
2871,2871,2871,177,350,"8,1 ",226
2872,2872,2872,177,350,"8,2 ",224
2873,2873,2873,197,400,"7,3 ",238
2874,2874,2874,197,400,"7,3 ",238
2875,2875,2875,197,400,"7,5 ",236
2876,2876,2876,197,400,"7,3 ",238
2877,2877,2877,197,400,"7,5 ",236
2878,2878,2878,231,500,"6,6 ",250
2879,2879,2879,231,500,"6,6 ",250
2880,2880,2880,231,500,"6,7 ",250
2881,2881,2881,231,500,"6,7 ",250
2882,2882,2882,231,500,"6,5 ",242
2883,2883,2883,231,500,"6,5 ",242
2884,2884,2884,231,500,"6,6 ",240
2885,2885,2885,231,500,"6,6 ",240
2886,2886,2886,245,520,"6,0 ",250
2887,2887,2887,245,520,"6,1 ",250
2888,2888,2888,245,520,"5,8 ",250
2889,2889,2889,245,520,"5,9 ",250
2890,2890,2890,245,520,"6,0 ",250
2891,2891,2891,245,520,"6,1 ",250
2892,2892,2892,245,520,"5,8 ",250
2893,2893,2893,245,520,"5,9 ",250
2894,2894,2894,286,580,"6,1 ",250
2895,2895,2895,286,580,"5,9 ",250
2896,2896,2896,286,580,"5,9 ",250
2897,2897,2897,420,400,"4,8 ",250
2898,2898,2898,420,400,"4,6 ",250
2899,2899,2899,170,210,"9,1 ",228
2900,2900,2900,170,210,"9,1 ",228
2901,2901,2901,170,210,"9,1 ",228
2902,2902,2902,170,210,"9,8 ",226
2903,2903,2903,170,210,"9,8 ",226
2904,2904,2904,170,210,"9,8 ",226
2905,2905,2905,170,210,"9,1 ",228
2906,2906,2906,170,210,"9,8 ",226
2907,2907,2907,218,270,"7,6 ",245
2908,2908,2908,218,270,"7,6 ",245
2909,2909,2909,218,270,"7,6 ",245
2910,2910,2910,218,270,"8,1 ",243
2911,2911,2911,218,270,"8,1 ",243
2912,2912,2912,218,270,"8,1 ",243
2913,2913,2913,218,270,"7,6 ",245
2914,2914,2914,218,270,"8,1 ",243
2915,2915,2915,272,320,"6,7 ",250
2916,2916,2916,272,320,"6,5 ",250
2917,2917,2917,272,320,"6,5 ",250
2918,2918,2918,272,320,"6,9 ",250
2919,2919,2919,272,320,"6,7 ",250
2920,2920,2920,272,320,"6,7 ",250
2921,2921,2921,272,320,"6,5 ",250
2922,2922,2922,272,320,"6,7 ",250
2923,2923,2923,306,400,"5,8 ",250
2924,2924,2924,306,400,"5,8 ",250
2925,2925,2925,306,400,"6,0 ",250
2926,2926,2926,306,400,"6,0 ",250
2927,2927,2927,306,400,"5,7 ",250
2928,2928,2928,306,400,"5,8 ",250
2929,2929,2929,306,400,"5,7 ",250
2930,2930,2930,177,350,"8,6 ",223
2931,2931,2931,177,350,"8,6 ",223
2932,2932,2932,177,350,"8,7 ",223
2933,2933,2933,177,350,"8,7 ",223
2934,2934,2934,177,350,"8,6 ",223
2935,2935,2935,177,350,"8,7 ",223
2936,2936,2936,197,400,"7,9 ",235
2937,2937,2937,197,400,"8,0 ",233
2938,2938,2938,197,400,"7,9 ",235
2939,2939,2939,197,400,"8,0 ",233
2940,2940,2940,231,500,"7,1 ",245
2941,2941,2941,231,500,"7,0 ",245
2942,2942,2942,231,500,"7,3 ",243
2943,2943,2943,231,500,"7,1 ",243
2944,2944,2944,245,520,"6,4 ",250
2945,2945,2945,245,520,"6,5 ",250
2946,2946,2946,245,520,"6,4 ",250
2947,2947,2947,245,520,"6,5 ",250
2948,2948,2948,420,400,"5,3 ",250
2949,2949,2949,420,400,"5,1 ",250
2950,2950,2950,115,175,"10,9 ",206
2951,2951,2951,115,175,"11,9 ",200
2952,2952,2952,115,175,"10,9 ",206
2953,2953,2953,115,175,"11,9 ",200
2954,2954,2954,115,175,"10,9 ",206
2955,2955,2955,115,175,"11,9 ",200
2956,2956,2956,115,175,"10,9 ",206
2957,2957,2957,115,175,"11,9 ",200
2958,2958,2958,143,200,"9,3 ",218
2959,2959,2959,143,200,"10,2 ",214
2960,2960,2960,143,200,"9,3 ",218
2961,2961,2961,143,200,"10,2 ",214
2962,2962,2962,143,200,"9,3 ",218
2963,2963,2963,143,200,"10,2 ",214
2964,2964,2964,143,200,"9,3 ",218
2965,2965,2965,143,200,"10,2 ",214
2966,2966,2966,170,210,"8,3 ",226
2967,2967,2967,170,210,"9,4 ",223
2968,2968,2968,170,210,"8,3 ",226
2969,2969,2969,170,210,"9,4 ",223
2970,2970,2970,170,210,"8,3 ",226
2971,2971,2971,170,210,"9,4 ",223
2972,2972,2972,170,210,"8,3 ",226
2973,2973,2973,170,210,"9,4 ",223
2974,2974,2974,192,245,"7,3 ",240
2975,2975,2975,192,245,"7,3 ",240
2976,2976,2976,192,245,"8,4 ",237
2977,2977,2977,192,245,"7,3 ",240
2978,2978,2978,192,245,"7,3 ",240
2979,2979,2979,192,245,"8,4 ",237
2980,2980,2980,192,245,"7,3 ",240
2981,2981,2981,192,245,"7,3 ",240
2982,2982,2982,192,245,"8,4 ",237
2983,2983,2983,192,245,"7,3 ",240
2984,2984,2984,192,245,"7,3 ",240
2985,2985,2985,192,245,"8,4 ",237
2986,2986,2986,192,245,"7,5 ",234
2987,2987,2987,192,245,"8,6 ",231
2988,2988,2988,192,245,"7,5 ",234
2989,2989,2989,192,245,"8,6 ",231
2990,2990,2990,192,245,"7,5 ",234
2991,2991,2991,192,245,"8,6 ",231
2992,2992,2992,192,245,"7,5 ",234
2993,2993,2993,192,245,"8,6 ",231
2994,2994,2994,231,300,"6,5 ",250
2995,2995,2995,231,300,"6,5 ",250
2996,2996,2996,231,300,"6,5 ",250
2997,2997,2997,231,300,"7,0 ",247
2998,2998,2998,231,300,"6,5 ",250
2999,2999,2999,231,300,"6,5 ",250
3000,3000,3000,231,300,"7,0 ",247
3001,3001,3001,231,300,"6,5 ",250
3002,3002,3002,231,300,"6,5 ",250
3003,3003,3003,231,300,"7,0 ",247
3004,3004,3004,231,300,"6,5 ",250
3005,3005,3005,231,300,"6,5 ",250
3006,3006,3006,231,300,"7,0 ",247
3007,3007,3007,231,300,"6,6 ",247
3008,3008,3008,231,300,"6,6 ",247
3009,3009,3009,231,300,"7,4 ",242
3010,3010,3010,231,300,"6,6 ",247
3011,3011,3011,231,300,"7,4 ",242
3012,3012,3012,231,300,"6,6 ",247
3013,3013,3013,231,300,"7,4 ",242
3014,3014,3014,231,300,"6,6 ",247
3015,3015,3015,231,300,"7,4 ",242
3016,3016,3016,115,265,"10,7 ",204
3017,3017,3017,115,280,"10,6 ",204
3018,3018,3018,115,280,"11,3 ",199
3019,3019,3019,115,280,"10,6 ",204
3020,3020,3020,115,280,"11,3 ",199
3021,3021,3021,115,280,"10,6 ",204
3022,3022,3022,115,280,"11,3 ",199
3023,3023,3023,115,280,"10,6 ",204
3024,3024,3024,115,280,"11,3 ",199
3025,3025,3025,150,330,"8,9 ",216
3026,3026,3026,150,330,"8,8 ",221
3027,3027,3027,150,330,"9,1 ",213
3028,3028,3028,150,330,"8,8 ",221
3029,3029,3029,150,330,"9,1 ",213
3030,3030,3030,150,330,"8,8 ",221
3031,3031,3031,150,330,"9,1 ",213
3032,3032,3032,150,330,"8,8 ",221
3033,3033,3033,150,330,"9,1 ",213
3034,3034,3034,184,390,"7,8 ",227
3035,3035,3035,184,390,"8,2 ",227
3036,3036,3036,184,390,"8,5 ",224
3037,3037,3037,184,390,"8,8 ",224
3038,3038,3038,204,410,"7,2 ",242
3039,3039,3039,204,410,"7,4 ",235
3040,3040,3040,204,410,"7,2 ",242
3041,3041,3041,204,410,"7,4 ",235
3042,3042,3042,204,410,"7,2 ",242
3043,3043,3043,204,410,"7,4 ",235
3044,3044,3044,204,410,"7,2 ",242
3045,3045,3045,204,410,"7,4 ",235
3046,3046,3046,204,410,"7,7 ",234
3047,3047,3047,204,410,"7,9 ",228
3048,3048,3048,204,410,"7,7 ",234
3049,3049,3049,204,410,"7,9 ",228
3050,3050,3050,204,410,"7,7 ",234
3051,3051,3051,204,410,"7,9 ",228
3052,3052,3052,204,410,"7,7 ",234
3053,3053,3053,204,410,"7,9 ",228
3054,3054,3054,115,175,"11,2 ",200
3055,3055,3055,115,175,"12,2 ",194
3056,3056,3056,115,175,"11,2 ",200
3057,3057,3057,115,175,"12,2 ",194
3058,3058,3058,115,175,"11,2 ",200
3059,3059,3059,115,175,"12,2 ",194
3060,3060,3060,115,175,"11,2 ",200
3061,3061,3061,115,175,"12,2 ",194
3062,3062,3062,143,200,"9,6 ",213
3063,3063,3063,143,200,"10,5 ",209
3064,3064,3064,143,200,"9,6 ",213
3065,3065,3065,143,200,"10,5 ",209
3066,3066,3066,143,200,"9,6 ",213
3067,3067,3067,143,200,"10,5 ",209
3068,3068,3068,143,200,"9,6 ",213
3069,3069,3069,143,200,"10,5 ",209
3070,3070,3070,170,210,"8,5 ",224
3071,3071,3071,170,210,"9,6 ",221
3072,3072,3072,170,210,"8,5 ",224
3073,3073,3073,170,210,"9,6 ",221
3074,3074,3074,170,210,"8,5 ",224
3075,3075,3075,170,210,"9,6 ",221
3076,3076,3076,170,210,"8,5 ",224
3077,3077,3077,170,210,"9,6 ",221
3078,3078,3078,192,245,"7,5 ",237
3079,3079,3079,192,245,"7,5 ",237
3080,3080,3080,192,245,"8,6 ",234
3081,3081,3081,192,245,"7,5 ",237
3082,3082,3082,192,245,"7,5 ",237
3083,3083,3083,192,245,"8,6 ",234
3084,3084,3084,192,245,"7,5 ",237
3085,3085,3085,192,245,"7,5 ",237
3086,3086,3086,192,245,"8,6 ",234
3087,3087,3087,192,245,"7,5 ",237
3088,3088,3088,192,245,"7,5 ",237
3089,3089,3089,192,245,"8,6 ",234
3090,3090,3090,192,245,"7,7 ",231
3091,3091,3091,192,245,"8,8 ",228
3092,3092,3092,192,245,"7,7 ",231
3093,3093,3093,192,245,"8,8 ",228
3094,3094,3094,192,245,"7,7 ",231
3095,3095,3095,192,245,"8,8 ",228
3096,3096,3096,192,245,"7,7 ",231
3097,3097,3097,192,245,"8,8 ",228
3098,3098,3098,231,300,"6,7 ",250
3099,3099,3099,231,300,"6,7 ",250
3100,3100,3100,231,300,"6,7 ",250
3101,3101,3101,231,300,"7,2 ",243
3102,3102,3102,231,300,"6,7 ",250
3103,3103,3103,231,300,"6,7 ",250
3104,3104,3104,231,300,"7,2 ",243
3105,3105,3105,231,300,"6,7 ",250
3106,3106,3106,231,300,"6,7 ",250
3107,3107,3107,231,300,"7,2 ",243
3108,3108,3108,231,300,"6,7 ",250
3109,3109,3109,231,300,"6,7 ",250
3110,3110,3110,231,300,"7,2 ",243
3111,3111,3111,231,300,"6,8 ",243
3112,3112,3112,231,300,"6,8 ",243
3113,3113,3113,231,300,"7,6 ",238
3114,3114,3114,231,300,"6,8 ",243
3115,3115,3115,231,300,"7,6 ",238
3116,3116,3116,231,300,"6,8 ",243
3117,3117,3117,231,300,"7,6 ",238
3118,3118,3118,231,300,"6,8 ",243
3119,3119,3119,231,300,"7,6 ",238
3120,3120,3120,115,265,"11,1 ",200
3121,3121,3121,115,280,"11,0 ",200
3122,3122,3122,115,280,"11,7 ",195
3123,3123,3123,115,280,"11,0 ",200
3124,3124,3124,115,280,"11,7 ",195
3125,3125,3125,115,280,"11,0 ",200
3126,3126,3126,115,280,"11,7 ",195
3127,3127,3127,115,280,"11,0 ",200
3128,3128,3128,115,280,"11,7 ",195
3129,3129,3129,150,330,"9,3 ",211
3130,3130,3130,150,330,"9,2 ",216
3131,3131,3131,150,330,"9,5 ",208
3132,3132,3132,150,330,"9,2 ",216
3133,3133,3133,150,330,"9,5 ",208
3134,3134,3134,150,330,"9,2 ",216
3135,3135,3135,150,330,"9,5 ",208
3136,3136,3136,150,330,"9,2 ",216
3137,3137,3137,150,330,"9,5 ",208
3138,3138,3138,204,410,"7,6 ",237
3139,3139,3139,204,410,"7,8 ",231
3140,3140,3140,204,410,"7,6 ",237
3141,3141,3141,204,410,"7,8 ",231
3142,3142,3142,204,410,"7,6 ",237
3143,3143,3143,204,410,"7,8 ",231
3144,3144,3144,204,410,"7,6 ",237
3145,3145,3145,204,410,"7,8 ",231
3146,3146,3146,204,410,"7,9 ",230
3147,3147,3147,204,410,"8,1 ",225
3148,3148,3148,204,410,"7,9 ",230
3149,3149,3149,204,410,"8,1 ",225
3150,3150,3150,204,410,"7,9 ",230
3151,3151,3151,204,410,"8,1 ",225
3152,3152,3152,204,410,"7,9 ",230
3153,3153,3153,204,410,"8,1 ",225
3154,3154,3154,115,175,"10,9 ",201
3155,3155,3155,115,175,"11,9 ",196
3156,3156,3156,115,175,"10,9 ",201
3157,3157,3157,115,175,"11,9 ",196
3158,3158,3158,143,200,"9,3 ",214
3159,3159,3159,143,200,"10,2 ",211
3160,3160,3160,143,200,"9,3 ",214
3161,3161,3161,143,200,"10,2 ",211
3162,3162,3162,192,245,"7,1 ",235
3163,3163,3163,192,245,"7,1 ",235
3164,3164,3164,192,245,"8,3 ",232
3165,3165,3165,192,245,"7,1 ",235
3166,3166,3166,192,245,"7,1 ",235
3167,3167,3167,192,245,"8,3 ",232
3168,3168,3168,115,280,"10,5 ",202
3169,3169,3169,115,280,"10,5 ",202
3170,3170,3170,150,330,"8,7 ",219
3171,3171,3171,150,330,"9,1 ",211
3172,3172,3172,150,330,"8,7 ",219
3173,3173,3173,150,330,"9,1 ",211
3174,3174,3174,143,200,"9,3 ",218
3175,3175,3175,143,200,"10,2 ",214
3176,3176,3176,143,200,"9,3 ",218
3177,3177,3177,143,200,"10,2 ",214
3178,3178,3178,143,200,"9,3 ",218
3179,3179,3179,143,200,"10,2 ",214
3180,3180,3180,143,200,"9,3 ",218
3181,3181,3181,143,200,"10,2 ",214
3182,3182,3182,150,200,"9,3 ",218
3183,3183,3183,150,200,"10,2 ",214
3184,3184,3184,150,200,"9,3 ",218
3185,3185,3185,150,200,"10,2 ",214
3186,3186,3186,150,200,"9,3 ",218
3187,3187,3187,150,200,"10,2 ",214
3188,3188,3188,150,200,"9,3 ",218
3189,3189,3189,150,200,"10,2 ",214
3190,3190,3190,170,210,"8,3 ",226
3191,3191,3191,170,210,"9,4 ",223
3192,3192,3192,170,210,"8,3 ",226
3193,3193,3193,170,210,"9,4 ",223
3194,3194,3194,170,210,"8,3 ",226
3195,3195,3195,170,210,"9,4 ",223
3196,3196,3196,170,210,"8,3 ",226
3197,3197,3197,170,210,"9,4 ",223
3198,3198,3198,192,245,"7,3 ",240
3199,3199,3199,192,245,"7,3 ",240
3200,3200,3200,192,245,"8,4 ",237
3201,3201,3201,192,245,"7,3 ",240
3202,3202,3202,192,245,"7,3 ",240
3203,3203,3203,192,245,"8,4 ",237
3204,3204,3204,192,245,"7,3 ",240
3205,3205,3205,192,245,"7,3 ",240
3206,3206,3206,192,245,"8,4 ",237
3207,3207,3207,192,245,"7,3 ",240
3208,3208,3208,192,245,"7,3 ",240
3209,3209,3209,192,245,"8,4 ",237
3210,3210,3210,231,300,"6,5 ",250
3211,3211,3211,231,300,"6,5 ",250
3212,3212,3212,231,300,"7,0 ",247
3213,3213,3213,231,300,"6,5 ",250
3214,3214,3214,231,300,"6,5 ",250
3215,3215,3215,231,300,"7,0 ",247
3216,3216,3216,231,300,"6,5 ",250
3217,3217,3217,231,300,"6,5 ",250
3218,3218,3218,231,300,"7,0 ",247
3219,3219,3219,231,300,"6,5 ",250
3220,3220,3220,231,300,"6,5 ",250
3221,3221,3221,231,300,"7,0 ",247
3222,3222,3222,150,330,"8,8 ",221
3223,3223,3223,150,330,"9,1 ",213
3224,3224,3224,150,330,"8,8 ",221
3225,3225,3225,150,330,"9,1 ",213
3226,3226,3226,150,330,"8,8 ",221
3227,3227,3227,150,330,"9,1 ",213
3228,3228,3228,150,330,"8,8 ",221
3229,3229,3229,150,330,"9,1 ",213
3230,3230,3230,204,410,"7,2 ",242
3231,3231,3231,204,410,"7,4 ",235
3232,3232,3232,204,410,"7,2 ",242
3233,3233,3233,204,410,"7,4 ",235
3234,3234,3234,204,410,"7,2 ",242
3235,3235,3235,204,410,"7,4 ",235
3236,3236,3236,204,410,"7,2 ",242
3237,3237,3237,204,410,"7,4 ",235
3238,3238,3238,343,365,"5,2 ",250
3239,3239,3239,343,365,"5,2 ",250
3240,3240,3240,360,370,"4,9 ",250
3241,3241,3241,143,200,"10,4 ",206
3242,3242,3242,143,200,"11,3 ",206
3243,3243,3243,143,200,"10,4 ",206
3244,3244,3244,143,200,"11,3 ",206
3245,3245,3245,143,200,"10,4 ",206
3246,3246,3246,143,200,"11,3 ",206
3247,3247,3247,150,200,"10,4 ",206
3248,3248,3248,150,200,"11,3 ",206
3249,3249,3249,150,200,"10,4 ",206
3250,3250,3250,150,200,"11,3 ",206
3251,3251,3251,150,200,"10,4 ",206
3252,3252,3252,150,200,"11,3 ",206
3253,3253,3253,170,210,"9,1 ",222
3254,3254,3254,170,210,"10,2 ",219
3255,3255,3255,170,210,"9,1 ",222
3256,3256,3256,170,210,"10,2 ",219
3257,3257,3257,170,210,"9,1 ",222
3258,3258,3258,170,210,"10,2 ",219
3259,3259,3259,192,245,"8,0 ",234
3260,3260,3260,192,245,"8,0 ",234
3261,3261,3261,192,245,"9,1 ",230
3262,3262,3262,192,245,"8,0 ",234
3263,3263,3263,192,245,"8,0 ",234
3264,3264,3264,192,245,"9,1 ",230
3265,3265,3265,192,245,"8,0 ",234
3266,3266,3266,192,245,"8,0 ",234
3267,3267,3267,192,245,"9,1 ",230
3268,3268,3268,231,300,"6,9 ",247
3269,3269,3269,231,300,"6,9 ",247
3270,3270,3270,231,300,"7,5 ",240
3271,3271,3271,231,300,"6,9 ",247
3272,3272,3272,231,300,"6,9 ",247
3273,3273,3273,231,300,"7,5 ",240
3274,3274,3274,231,300,"6,9 ",247
3275,3275,3275,231,300,"6,9 ",247
3276,3276,3276,231,300,"7,5 ",240
3277,3277,3277,150,330,"9,7 ",211
3278,3278,3278,150,330,"9,7 ",211
3279,3279,3279,150,330,"9,7 ",211
3280,3280,3280,204,410,"7,8 ",234
3281,3281,3281,204,410,"7,8 ",234
3282,3282,3282,204,410,"7,8 ",234
3283,3283,3283,343,365,"5,5 ",250
3284,3284,3284,343,365,"5,5 ",250
3285,3285,3285,105,165,"12,4 ",200
3286,3286,3286,105,165,"13,6 ",194
3287,3287,3287,118,180,"10,4 ",206
3288,3288,3288,118,180,"12,2 ",202
3289,3289,3289,150,190,"9,9 ",219
3290,3290,3290,150,190,"10,9 ",216
3291,3291,3291,170,210,"8,3 ",226
3292,3292,3292,170,210,"9,4 ",223
3293,3293,3293,170,245,"8,0 ",231
3294,3294,3294,170,245,"9,0 ",228
3295,3295,3295,192,245,"7,3 ",240
3296,3296,3296,192,245,"8,4 ",237
3297,3297,3297,192,245,"7,5 ",234
3298,3298,3298,192,245,"8,6 ",231
3299,3299,3299,193,280,"7,0 ",240
3300,3300,3300,193,280,"8,1 ",235
3301,3301,3301,231,300,"6,5 ",250
3302,3302,3302,231,300,"7,0 ",247
3303,3303,3303,231,300,"6,6 ",247
3304,3304,3304,231,300,"7,4 ",242
3305,3305,3305,136,280,"9,9 ",207
3306,3306,3306,136,280,"10,3 ",207
